,Recommended N,Time Required,Desired Power,Actual Power,Avg. R-Squared,Mean Cond. Number,Model Specification,# Points,Points,Simulations per Point,Verification Simulations
57,21276,1.2544206420580546,0.8,0.804,0.38163037901838004,4683.749076410306,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
58,22621,1.297560747464498,0.8,0.826,0.38209820717894033,4683.596369146102,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
59,26027,1.289630162715912,0.8,0.864,0.3822499411689019,4683.185638334014,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
60,22922,1.067604398727417,0.8,0.828,0.3824117515491782,4683.672978876162,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
61,21569,1.007037591934204,0.8,0.788,0.3813455989526786,4681.738152279827,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
62,22819,1.0789854605992635,0.8,0.844,0.38207875879647163,4682.701347199238,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
63,24444,1.281622584660848,0.8,0.848,0.3817860416450264,4683.3705056866675,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
64,22493,1.254118808110555,0.8,0.842,0.3817203672534407,4682.16853274185,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
65,25190,1.2522737542788187,0.8,0.85,0.3819421474969261,4681.086989232028,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
66,23225,1.2894642114639283,0.8,0.836,0.3817733858965743,4683.778524416098,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
67,23690,1.2781577785809835,0.8,0.84,0.38173642313830525,4685.835662170809,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
68,23081,1.259788735707601,0.8,0.834,0.38211369410376583,4683.070375562554,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
69,23111,1.0966096599896749,0.8,0.826,0.3815553002108221,4683.991844236745,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
70,23068,1.2195273836453755,0.8,0.816,0.3819035373702112,4682.6070829310875,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
71,22085,1.0500409364700318,0.8,0.842,0.3822781332536282,4683.0302743700895,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
72,23320,1.2430101871490478,0.8,0.84,0.38197297929269414,4682.282949833473,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
73,24276,1.3443246722221374,0.8,0.838,0.3818137839482821,4682.411965057493,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
74,22228,1.3359790325164795,0.8,0.802,0.38214981302130047,4683.674178763286,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
75,23445,1.3377374728520712,0.8,0.814,0.3818883108102175,4683.289359215954,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
76,20526,1.3524449904759726,0.8,0.794,0.38194359391218863,4682.906247822603,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
77,22630,1.337520666917165,0.8,0.848,0.38217343173162743,4683.708975785992,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
78,24512,1.0220524350802103,0.8,0.862,0.38172398822477177,4682.807843773083,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
79,25249,1.3314814805984496,0.8,0.836,0.38191817328902294,4683.244795226167,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
80,24562,1.3200782100359598,0.8,0.824,0.38160757532142114,4681.973404931332,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
81,22345,1.1820176204045614,0.8,0.824,0.3815397816018754,4682.825246468483,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
82,20972,1.3405587553977967,0.8,0.788,0.38225755563386676,4685.997567762235,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
83,25865,1.3530568877855937,0.8,0.876,0.3820111680414342,4680.854933880755,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
84,23016,1.2500352621078492,0.8,0.8,0.381965534604457,4683.829781823935,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
85,22292,1.1174400846163433,0.8,0.82,0.38172678359660406,4682.080915054997,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
86,23523,1.329321531454722,0.8,0.836,0.3819553416031682,4682.529949502189,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
87,22137,1.0968708594640095,0.8,0.816,0.3819307250327438,4683.70996941993,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
88,24329,1.3418508648872376,0.8,0.844,0.3819452912808987,4684.02499005498,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
89,22348,1.3240336934725443,0.8,0.806,0.3818918397790508,4684.319344401297,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
90,23998,1.1567062775293986,0.8,0.816,0.3821777446066777,4682.8117540433195,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
91,21737,1.3199270129203797,0.8,0.806,0.382020880973753,4682.956901369321,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
92,23114,1.1434658765792847,0.8,0.806,0.3816779283187441,4683.0852108630725,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
93,22954,1.0917471567789714,0.8,0.798,0.3814547342060648,4681.68683606969,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
94,24961,1.1667002081871032,0.8,0.862,0.3816383684425923,4683.801357003762,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
95,22968,1.3054546952247619,0.8,0.832,0.3821447465881194,4681.784345598655,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
96,21623,1.1912261883417765,0.8,0.814,0.38168578079162185,4683.658753610706,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
97,21072,1.2687070965766907,0.8,0.788,0.38211939164953185,4684.035457009954,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
98,23637,1.0326734940210978,0.8,0.848,0.38205258388619895,4683.228894176567,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
99,23101,1.3172375202178954,0.8,0.848,0.38178800398363355,4683.76134869848,Order_Amt = 'Treated' + 'Mean_Retailer_Order_Amt' + 'Mean_DOW_Order_Amt',5,"[20000, 30000, 40000, 50000, 60000]",200,500
