,Effectve Power,Recommended N,Mean R-Squared,Mean Cond. No.,Specification,Initial Pass Points,Initial Pass Iterations per Point,Second Pass Points,Second Pass Iterations per Point,Verification Iterations,Estimation Time
45,0.852,6198,0.0014099261113941746,2.6194241711241344,Order_Amt = 'Treated',4,200,5,200,500,1.860405166943868
46,0.86,6177,0.0014212457619242132,2.6194597265706703,Order_Amt = 'Treated',4,200,5,200,500,1.8196059703826903
47,0.81,6102,0.0013410593278513777,2.619447345357897,Order_Amt = 'Treated',4,200,5,200,500,1.8267608245213827
48,0.818,6588,0.0013920077960174262,2.619711869359509,Order_Amt = 'Treated',4,200,5,200,500,1.898552958170573
49,0.826,6100,0.001418354780262283,2.6194728128321714,Order_Amt = 'Treated',4,200,5,200,500,1.9523510694503785
50,0.832,6323,0.0013800671324580396,2.62044472935822,Order_Amt = 'Treated',4,200,5,200,500,2.0067182819048566
51,0.844,6446,0.0013952447951875544,2.6200974170813893,Order_Amt = 'Treated',4,200,5,200,500,1.949003763993581
52,0.836,6561,0.001371799404229945,2.620155170141363,Order_Amt = 'Treated',4,200,5,200,500,1.888842558860779
53,0.838,6560,0.0013320981689330744,2.620148417757624,Order_Amt = 'Treated',4,200,5,200,500,1.8536113897959392
54,0.856,6310,0.001423470778621296,2.619990191402264,Order_Amt = 'Treated',4,200,5,200,500,1.890681807200114
55,0.808,6225,0.001355720185994984,2.621147499750257,Order_Amt = 'Treated',4,200,5,200,500,1.8911348144213358
56,0.846,6512,0.0014140533911820416,2.6202921451411503,Order_Amt = 'Treated',4,200,5,200,500,1.8072574098904928
57,0.832,6346,0.0013844333194763048,2.6202244207798384,Order_Amt = 'Treated',4,200,5,200,500,1.8639943838119506
58,0.84,6239,0.001385489759438818,2.6192487269832596,Order_Amt = 'Treated',4,200,5,200,500,1.8396875381469726
59,0.868,6678,0.0014522299031881683,2.6195167498064547,Order_Amt = 'Treated',4,200,5,200,500,1.9168424248695373
60,0.836,6489,0.0014537969949115013,2.619677557445404,Order_Amt = 'Treated',4,200,5,200,500,1.973415211836497
61,0.822,6501,0.0013651482596535671,2.619681312398212,Order_Amt = 'Treated',4,200,5,200,500,2.086985778808594
62,0.834,6406,0.001413938318432471,2.6196450059273704,Order_Amt = 'Treated',4,200,5,200,500,2.3031919558842975
63,0.826,6370,0.001377566183424551,2.6203290399322583,Order_Amt = 'Treated',4,200,5,200,500,1.9568945328394571
64,0.822,6445,0.0013642305275929439,2.620300200417488,Order_Amt = 'Treated',4,200,5,200,500,2.090888957182566
65,0.796,6042,0.001368981845623564,2.6193226612543707,Order_Amt = 'Treated',4,200,5,200,500,2.123774476846059
66,0.816,6331,0.0013850680484403359,2.6207837506970635,Order_Amt = 'Treated',4,200,5,200,500,1.7718323906262716
67,0.86,6629,0.0013801268253177221,2.6185165724169575,Order_Amt = 'Treated',4,200,5,200,500,1.8126450896263122
68,0.818,6080,0.0014396232433942751,2.6197763477613365,Order_Amt = 'Treated',4,200,5,200,500,1.9146148880322775
69,0.83,6282,0.001379434452816576,2.619406917299511,Order_Amt = 'Treated',4,200,5,200,500,1.9412998914718629
70,0.79,6128,0.0012686385200220873,2.619915127729549,Order_Amt = 'Treated',4,200,5,200,500,2.0823111136754355
71,0.812,6413,0.001357959656388194,2.61845341864215,Order_Amt = 'Treated',4,200,5,200,500,1.9505184054374696
72,0.84,6373,0.0013654178091700587,2.619105535428889,Order_Amt = 'Treated',4,200,5,200,500,1.9710487643877665
73,0.816,6450,0.0013323774241596287,2.6185876211508208,Order_Amt = 'Treated',4,200,5,200,500,2.0684016982714337
74,0.862,6858,0.0014408704808875864,2.619994920138452,Order_Amt = 'Treated',4,200,5,200,500,2.008453059196472
75,0.802,6245,0.0013375677697950428,2.619168123271513,Order_Amt = 'Treated',4,200,5,200,500,2.029261863231659
76,0.83,6253,0.0013792920035194853,2.620070521088035,Order_Amt = 'Treated',4,200,5,200,500,1.806144686539968
77,0.816,6359,0.0013828764455452375,2.620249726962854,Order_Amt = 'Treated',4,200,5,200,500,1.875942055384318
78,0.834,6610,0.0013540718582308905,2.620323795264226,Order_Amt = 'Treated',4,200,5,200,500,1.944611910978953
79,0.86,6685,0.0014510042230897807,2.6199440413819315,Order_Amt = 'Treated',4,200,5,200,500,1.9655949115753173
80,0.806,6263,0.0013117565307590728,2.6199701560628297,Order_Amt = 'Treated',4,200,5,200,500,2.008180010318756
81,0.858,6651,0.0014262320527964093,2.619482609233853,Order_Amt = 'Treated',4,200,5,200,500,1.904808274904887
82,0.868,6396,0.001394140753975861,2.6188757595864365,Order_Amt = 'Treated',4,200,5,200,500,1.8462535977363586
83,0.838,6329,0.001374396793247066,2.6193987481895302,Order_Amt = 'Treated',4,200,5,200,500,1.9120872378349305
84,0.806,6168,0.0013430605011973697,2.6211003442245584,Order_Amt = 'Treated',4,200,5,200,500,1.886528992652893
85,0.842,6697,0.001410785222928458,2.6195620569551252,Order_Amt = 'Treated',4,200,5,200,500,1.8354013760884602
86,0.81,6609,0.0013391720204442299,2.6190274495833905,Order_Amt = 'Treated',4,200,5,200,500,1.9610177278518677
87,0.822,6339,0.001370899127689684,2.6203338979997315,Order_Amt = 'Treated',4,200,5,200,500,1.9015090584754943
88,0.858,6783,0.0013969648480165364,2.6199070822978454,Order_Amt = 'Treated',4,200,5,200,500,1.9307662963867187
89,0.812,6286,0.0014092530088088745,2.6200922260490302,Order_Amt = 'Treated',4,200,5,200,500,2.0059852759043375
90,0.83,6357,0.001316477399990341,2.620047627796501,Order_Amt = 'Treated',4,200,5,200,500,2.049428860346476
91,0.812,6303,0.001383371467171781,2.6206144960290416,Order_Amt = 'Treated',4,200,5,200,500,2.0078972697257997
92,0.846,6797,0.0013527190519316127,2.619859846573244,Order_Amt = 'Treated',4,200,5,200,500,2.1970433751742044
93,0.854,6667,0.0014797895288589367,2.6208891966420014,Order_Amt = 'Treated',4,200,5,200,500,2.05868790547053
94,0.852,6462,0.0014496554438590931,2.618918406042391,Order_Amt = 'Treated',4,200,5,200,500,2.0991975903511046
95,0.824,6359,0.0013959654862071948,2.619796265138419,Order_Amt = 'Treated',4,200,5,200,500,2.1028374791145326
96,0.828,6417,0.0013745535413765503,2.619837521790122,Order_Amt = 'Treated',4,200,5,200,500,1.9265547831853231
97,0.836,6425,0.0014524759616187574,2.6190704245915115,Order_Amt = 'Treated',4,200,5,200,500,2.054162923494975
98,0.808,6009,0.001428325975757727,2.6202718305332273,Order_Amt = 'Treated',4,200,5,200,500,1.8292402108510335
